Time &Domain0 &Domain1 &Domain2 &Domain3
10444.0508946181 0.1033680466 0.2019413057 0.2969634789 0.3977271688
10445.0094141582 0.1033680466 0.2019413057 0.2969634789 0.3977271688
10446.109426124 0.1033680466 0.2019413057 0.2969634789 0.3977271688
10447.0977691138 0.1033680466 0.2019413057 0.2969634789 0.3977271688
10448.2551753616 0.1032741728 0.2017579125 0.2967681364 0.3981997784
10449.0916712627 0.1032672184 0.2017443262 0.2968154915 0.3981729639
10450.0310965979 0.1032672184 0.2017443262 0.2968154915 0.3981729639
10451.0815960496 0.1032672184 0.2017443262 0.2968154915 0.3981729639
10452.3308124023 0.1032672184 0.2017443262 0.2968154915 0.3981729639
10453.1201563047 0.1032256147 0.2016630487 0.2966959123 0.3984154243
10454.2365798022 0.1032256147 0.2016630487 0.2966959123 0.3984154243
10455.0109426145 0.1033622331 0.2016564749 0.2966404051 0.3983408869
10456.1587985297 0.1033622331 0.2016564749 0.2966404051 0.3983408869
10457.1935655643 0.1033622331 0.2016564749 0.2966404051 0.3983408869
10458.090152569 0.1033622331 0.2016564749 0.2966404051 0.3983408869
10459.0066356147 0.1033622331 0.2016564749 0.2966404051 0.3983408869
10460.1583043702 0.1033622331 0.2016564749 0.2966404051 0.3983408869
10461.0653902222 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10462.034518116 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10463.0866891175 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10464.0145489538 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10465.0002178735 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10466.155718319 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10467.0094697108 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10468.2287585326 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10469.036893013 0.1033053151 0.2015454296 0.2970277211 0.3981215343
10470.0192761414 0.1032134677 0.2013662382 0.2967680214 0.3986522727
10471.3152358774 0.1032134677 0.2013662382 0.2967680214 0.3986522727
10472.0619229702 0.1032134677 0.2013662382 0.2967680214 0.3986522727
10473.2866990623 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10474.1168065855 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10475.0899987647 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10476.0057303706 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10477.0436531077 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10478.0972915272 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10479.1639056192 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10480.1467460632 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10481.0106387568 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10482.024968043 0.1031842881 0.2013093097 0.2966841217 0.3988222805
10483.1851799267 0.1030864881 0.201118505 0.296402919 0.399392088
10484.0238260128 0.1030864881 0.201118505 0.296402919 0.399392088
10485.0092235011 0.1030864881 0.201118505 0.296402919 0.399392088
10486.154627524 0.1030864881 0.201118505 0.296402919 0.399392088
10487.0490723019 0.1030864881 0.201118505 0.296402919 0.399392088
10488.0843015266 0.103041205 0.2010301591 0.29671199 0.399216646
10489.0686796074 0.103041205 0.2010301591 0.29671199 0.399216646
10490.0718999045 0.103041205 0.2010301591 0.29671199 0.399216646
10491.2035944539 0.103041205 0.2010301591 0.29671199 0.399216646
10492.0977432758 0.102998942 0.2009477054 0.2970004477 0.3990529049
10493.0149720899 0.102998942 0.2009477054 0.2970004477 0.3990529049
10494.0399566821 0.102998942 0.2009477054 0.2970004477 0.3990529049
10495.0183422576 0.102971226 0.2008936323 0.2969205277 0.3992146141
10496.0800384092 0.102971226 0.2008936323 0.2969205277 0.3992146141
10497.0032580239 0.102971226 0.2008936323 0.2969205277 0.3992146141
10498.178794024 0.102971226 0.2008936323 0.2969205277 0.3992146141
10499.0692699167 0.102971226 0.2008936323 0.2969205277 0.3992146141
10500.0739122403 0.102971226 0.2008936323 0.2969205277 0.3992146141
10501.0707587691 0.102971226 0.2008936323 0.2969205277 0.3992146141
10502.0784626093 0.102971226 0.2008936323 0.2969205277 0.3992146141
10503.2143399348 0.102971226 0.2008936323 0.2969205277 0.3992146141
10504.3489112308 0.102971226 0.2008936323 0.2969205277 0.3992146141
10505.0014710341 0.102971226 0.2008936323 0.2969205277 0.3992146141
10506.0564173941 0.102971226 0.2008936323 0.2969205277 0.3992146141
10507.3939044829 0.102971226 0.2008936323 0.2969205277 0.3992146141
10508.0570614828 0.102971226 0.2008936323 0.2969205277 0.3992146141
10509.1176093134 0.102971226 0.2008936323 0.2969205277 0.3992146141
10510.0001441795 0.102971226 0.2008936323 0.2969205277 0.3992146141
10511.095695398 0.102971226 0.2008936323 0.2969205277 0.3992146141
10512.3072537444 0.102971226 0.2008936323 0.2969205277 0.3992146141
10513.0003714087 0.102971226 0.2008936323 0.2969205277 0.3992146141
10514.011174904 0.102971226 0.2008936323 0.2969205277 0.3992146141
10515.0286772099 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10516.0232072458 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10517.1838270922 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10518.0005276999 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10519.011247614 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10520.1578558715 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10521.0969896736 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10522.0915625187 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10523.0664360965 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10524.0701286355 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10525.0946043957 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10526.0359085274 0.1027731995 0.2005072888 0.2982726372 0.3984468746
10527.0265741153 0.1026569132 0.2002804179 0.2979351464 0.3991275225
10528.154937407 0.1026529579 0.2002727012 0.2979621965 0.3991121443
10529.0122818516 0.1027925855 0.2002415387 0.2979158335 0.3990500423
10530.1735204626 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10531.1539041097 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10532.0513166578 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10533.0581619873 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10534.1409033672 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10535.0906056466 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10536.0123761633 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10537.0068842191 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10538.0686767741 0.1027897695 0.2002360531 0.2979076721 0.3990665052
10539.0972495725 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10540.1852167369 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10541.0043392081 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10542.038417588 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10543.0205873508 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10544.0692590781 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10545.088998248 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10546.0216368115 0.1026985523 0.2000583605 0.2976433041 0.3995997831
10547.4373438661 0.1026150448 0.2007088187 0.2974012808 0.3992748557
10548.0430316152 0.1026150448 0.2007088187 0.2974012808 0.3992748557
10549.2089561399 0.1026150448 0.2007088187 0.2974012808 0.3992748557
10550.0212953986 0.1025874122 0.2006547709 0.2975904796 0.3991673373
10551.0175881134 0.1025874122 0.2006547709 0.2975904796 0.3991673373
10552.0276947824 0.1025745713 0.200629655 0.2975532302 0.3992425435
10553.0190489229 0.1025745713 0.200629655 0.2975532302 0.3992425435
10554.0806847264 0.1025745713 0.200629655 0.2975532302 0.3992425435
10555.0163409915 0.1025745713 0.200629655 0.2975532302 0.3992425435
10556.0809097879 0.1025745713 0.200629655 0.2975532302 0.3992425435
10557.0117706465 0.1025206557 0.2005241992 0.2973968291 0.399558316
10558.010213118 0.1025206557 0.2005241992 0.2973968291 0.399558316
10559.0613818876 0.1025206557 0.2005241992 0.2973968291 0.399558316
10560.2105020979 0.1024912644 0.2004667118 0.2975982554 0.3994437684
10561.1303772387 0.1024912644 0.2004667118 0.2975982554 0.3994437684
10562.0024999967 0.1024767076 0.2004382395 0.2976980175 0.3993870354
10563.3155804168 0.1024767076 0.2004382395 0.2976980175 0.3993870354
10564.0609085843 0.1024767076 0.2004382395 0.2976980175 0.3993870354
10565.0268259548 0.1024767076 0.2004382395 0.2976980175 0.3993870354
10566.0952906099 0.1024767076 0.2004382395 0.2976980175 0.3993870354
10567.0249028962 0.1024767076 0.2004382395 0.2976980175 0.3993870354
10568.0418026974 0.1024135136 0.2003146359 0.298131104 0.3991407465
10569.108460106 0.1024135136 0.2003146359 0.298131104 0.3991407465
10570.1813726943 0.1024135136 0.2003146359 0.298131104 0.3991407465
10571.0222645647 0.1024135136 0.2003146359 0.298131104 0.3991407465
10572.0599166383 0.1024135136 0.2003146359 0.298131104 0.3991407465
10573.0585584094 0.1024135136 0.2003146359 0.298131104 0.3991407465
10574.2378732096 0.1024135136 0.2003146359 0.298131104 0.3991407465
10575.0299731898 0.1024135136 0.2003146359 0.298131104 0.3991407465
10576.2509098912 0.1024135136 0.2003146359 0.298131104 0.3991407465
10577.1107399591 0.1024135136 0.2003146359 0.298131104 0.3991407465
10578.0648326267 0.1024135136 0.2003146359 0.298131104 0.3991407465
10579.0788305466 0.1024135136 0.2003146359 0.298131104 0.3991407465
10580.0292703764 0.1024135136 0.2003146359 0.298131104 0.3991407465
10581.0740668805 0.1024135136 0.2003146359 0.298131104 0.3991407465
10582.0636176182 0.1022756333 0.2000449504 0.2977297273 0.399949689
10583.0688314954 0.1022688092 0.2000316029 0.2977765847 0.3999230032
10584.0208905796 0.1022688092 0.2000316029 0.2977765847 0.3999230032
10585.2314521397 0.1022688092 0.2000316029 0.2977765847 0.3999230032
10586.1643060085 0.1022688092 0.2000316029 0.2977765847 0.3999230032
10587.1805113127 0.1022688092 0.2000316029 0.2977765847 0.3999230032
10588.0067362523 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10589.017087681 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10590.0197223775 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10591.2538580063 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10592.2318064643 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10593.1364048992 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10594.0951080987 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10595.0437043728 0.1022230453 0.1999420913 0.2976433335 0.4001915299
10596.0305190731 0.102148109 0.1997955206 0.2974251414 0.4006312289
10597.0110471275 0.1021313959 0.1997628306 0.2973764775 0.400729296
10598.0274709427 0.1021313959 0.1997628306 0.2973764775 0.400729296
10599.0282141072 0.1023057853 0.1997240315 0.2973187193 0.4006514639
10600.1046799547 0.1023057853 0.1997240315 0.2973187193 0.4006514639
10601.1787281031 0.1023057853 0.1997240315 0.2973187193 0.4006514639
10602.3713781709 0.1022748389 0.1996636171 0.2972287836 0.4008327604
10603.0159802721 0.1022748389 0.1996636171 0.2972287836 0.4008327604
10604.3817070277 0.1022548159 0.1996245276 0.2971705931 0.4009500634
10605.0406134082 0.1022548159 0.1996245276 0.2971705931 0.4009500634
10606.2777270643 0.1022415427 0.1995986154 0.2971320189 0.4010278229
10607.2574727709 0.1022415427 0.1995986154 0.2971320189 0.4010278229
10608.1966507275 0.1022215492 0.1997551353 0.2970739142 0.4009494012
10609.0607912633 0.1022215492 0.1997551353 0.2970739142 0.4009494012
10610.1234434765 0.1022215492 0.1997551353 0.2970739142 0.4009494012
10611.0251281499 0.1022215492 0.1997551353 0.2970739142 0.4009494012
10612.0391317483 0.1022215492 0.1997551353 0.2970739142 0.4009494012
10613.512487712 0.1022215492 0.1997551353 0.2970739142 0.4009494012
10614.034815082 0.102161592 0.1996379705 0.2968996679 0.4013007696
10615.0055132109 0.102161592 0.1996379705 0.2968996679 0.4013007696
10616.0115045342 0.102161592 0.1996379705 0.2968996679 0.4013007696
10617.0406964274 0.102161592 0.1996379705 0.2968996679 0.4013007696
10618.0866990147 0.1021255006 0.1995674429 0.2971480575 0.401158999
10619.0902843734 0.1021255006 0.1995674429 0.2971480575 0.401158999
10620.0125165121 0.1021102454 0.1996870094 0.2971036703 0.4010990749
10621.2416945353 0.1021102454 0.1996870094 0.2971036703 0.4010990749
10622.0269329839 0.1020886275 0.1998564441 0.2970407703 0.401014158
10623.0103637459 0.1020886275 0.1998564441 0.2970407703 0.401014158
10624.0563432788 0.1020886275 0.1998564441 0.2970407703 0.401014158
10625.0349975245 0.1020886275 0.1998564441 0.2970407703 0.401014158
10626.006895121 0.1020886275 0.1998564441 0.2970407703 0.401014158
10627.0950161811 0.1020886275 0.1998564441 0.2970407703 0.401014158
10628.3989022072 0.1020886275 0.1998564441 0.2970407703 0.401014158
10629.0022639982 0.1020886275 0.1998564441 0.2970407703 0.401014158
10630.0004029493 0.1020886275 0.1998564441 0.2970407703 0.401014158
10631.0145188438 0.1020886275 0.1998564441 0.2970407703 0.401014158
10632.0383771692 0.1020886275 0.1998564441 0.2970407703 0.401014158
10633.4458883061 0.1020886275 0.1998564441 0.2970407703 0.401014158
10634.0374490626 0.1020886275 0.1998564441 0.2970407703 0.401014158
10635.0459560279 0.1020886275 0.1998564441 0.2970407703 0.401014158
10636.1054242451 0.1020886275 0.1998564441 0.2970407703 0.401014158
10637.333522463 0.1020886275 0.1998564441 0.2970407703 0.401014158
10638.0582080372 0.1020886275 0.1998564441 0.2970407703 0.401014158
10639.090612637 0.1020886275 0.1998564441 0.2970407703 0.401014158
10640.0499945672 0.1020886275 0.1998564441 0.2970407703 0.401014158
10641.2701915301 0.1020886275 0.1998564441 0.2970407703 0.401014158
10642.0430977703 0.1020886275 0.1998564441 0.2970407703 0.401014158
10643.0491424145 0.1020886275 0.1998564441 0.2970407703 0.401014158
10644.2396957439 0.1020886275 0.1998564441 0.2970407703 0.401014158
10645.2879782492 0.1020886275 0.1998564441 0.2970407703 0.401014158
10646.045732629 0.1020886275 0.1998564441 0.2970407703 0.401014158
10647.0839218607 0.1020886275 0.1998564441 0.2970407703 0.401014158
10648.0330468567 0.1020886275 0.1998564441 0.2970407703 0.401014158
10649.0040275664 0.1020886275 0.1998564441 0.2970407703 0.401014158
10650.0690419889 0.1018217839 0.201920747 0.2962914992 0.3999659699
10651.6213585 0.1018217839 0.201920747 0.2962914992 0.3999659699
10652.1416987216 0.1018217839 0.201920747 0.2962914992 0.3999659699
10653.0263236393 0.1018217839 0.201920747 0.2962914992 0.3999659699
10654.0824391585 0.1018217839 0.201920747 0.2962914992 0.3999659699
10655.1043017913 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10656.0966874806 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10657.0908749011 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10658.1226956271 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10659.0728199757 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10660.251128228 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10661.099324479 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10662.1107991227 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10663.2403620868 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10664.0312948949 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10665.0353362153 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10666.0155894882 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10667.0442890196 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10668.21730255 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10669.0182975638 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10670.0227096601 0.1017738249 0.2022966499 0.2961519431 0.3997775822
10671.2531959818 0.1016220046 0.2019948756 0.2972019024 0.3991812174
10672.1041404046 0.1016090537 0.2020965749 0.2971640264 0.3991303449
10673.1473446222 0.1016090537 0.2020965749 0.2971640264 0.3991303449
10674.0571453977 0.1015943084 0.2020672471 0.2971209026 0.3992175418
10675.0606036958 0.1015943084 0.2020672471 0.2971209026 0.3992175418
10676.1185335506 0.1015943084 0.2020672471 0.2971209026 0.3992175418
10677.3060235822 0.1015943084 0.2020672471 0.2971209026 0.3992175418
10678.0264764146 0.1015943084 0.2020672471 0.2971209026 0.3992175418
10679.0355237101 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10680.1270565385 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10681.0069487639 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10682.1482624873 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10683.0133730937 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10684.0139676997 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10685.2169443218 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10686.0963456935 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10687.0488108435 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10688.1308888116 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10689.0232932273 0.1020485592 0.2019650781 0.2969706727 0.3990156899
10690.0715263302 0.1019429633 0.2017560923 0.2976981407 0.3986028037
10691.1750222325 0.1019429633 0.2017560923 0.2976981407 0.3986028037
10692.0235042168 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10693.0228446312 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10694.0048115894 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10695.1082953048 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10696.3207513058 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10697.0531922907 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10698.0215507926 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10699.0635839922 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10700.0760362594 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10701.047465868 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10702.0078888028 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10703.0045418994 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10704.1423261573 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10705.0389354704 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10706.0754221534 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10707.2103189837 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10708.1395359168 0.1019241604 0.2017188795 0.2978276767 0.3985292834
10709.0292517981 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10710.2445716373 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10711.1443324364 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10712.1348145762 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10713.2351915587 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10714.0638258057 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10715.0585298339 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10716.0273483771 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10717.0501875339 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10718.1987880177 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10719.0137543837 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10720.097081692 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10721.0452585781 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10722.0029946652 0.1017668257 0.2029511419 0.2973679366 0.3979140958
10723.1303827526 0.1016253672 0.2026690346 0.2969545874 0.3987510108
10724.0105851472 0.1016253672 0.2026690346 0.2969545874 0.3987510108
10725.3817760746 0.1016253672 0.2026690346 0.2969545874 0.3987510108
10726.0000388136 0.1016253672 0.2026690346 0.2969545874 0.3987510108
10727.0161746994 0.1016253672 0.2026690346 0.2969545874 0.3987510108
10728.4335891071 0.1015869564 0.2025924329 0.2968423491 0.3989782615
10729.0178306307 0.1015727491 0.2027039531 0.2968008347 0.3989224631
10730.0030424151 0.1015727491 0.2027039531 0.2968008347 0.3989224631
10731.0845847684 0.101551526 0.2028705442 0.2967388196 0.3988391101
10732.083981621 0.101551526 0.2028705442 0.2967388196 0.3988391101
10733.0573707683 0.101551526 0.2028705442 0.2967388196 0.3988391101
10734.1094971205 0.101551526 0.2028705442 0.2967388196 0.3988391101
10735.192905949 0.101551526 0.2028705442 0.2967388196 0.3988391101
10736.0065303856 0.101551526 0.2028705442 0.2967388196 0.3988391101
10737.1364980682 0.101551526 0.2028705442 0.2967388196 0.3988391101
10738.0416351223 0.101551526 0.2028705442 0.2967388196 0.3988391101
10739.043172569 0.101551526 0.2028705442 0.2967388196 0.3988391101
10740.2400741467 0.101551526 0.2028705442 0.2967388196 0.3988391101
10741.1207191585 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10742.1599017806 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10743.0625867421 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10744.1867051153 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10745.0615729654 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10746.0240385304 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10747.0081700813 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10748.0063524205 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10749.004223144 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10750.1041032828 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10751.1453457963 0.1014628573 0.2026934099 0.2973528651 0.3984908678
10752.1725918057 0.1013560412 0.2035327833 0.2970398235 0.398071352
10753.0887604348 0.1013560412 0.2035327833 0.2970398235 0.398071352
10754.0468196956 0.1013560412 0.2035327833 0.2970398235 0.398071352
10755.0305578689 0.1013560412 0.2035327833 0.2970398235 0.398071352
10756.0131346756 0.1013560412 0.2035327833 0.2970398235 0.398071352
10757.1362904538 0.1013560412 0.2035327833 0.2970398235 0.398071352
10758.2456230325 0.1013560412 0.2035327833 0.2970398235 0.398071352
10759.1859099397 0.1013560412 0.2035327833 0.2970398235 0.398071352
10760.3516759954 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10761.1171512231 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10762.0431970248 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10763.0965118331 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10764.0251658322 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10765.0003464746 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10766.1966573333 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10767.0333267644 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10768.0040818421 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10769.1230103619 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10770.0773320688 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10771.0920458567 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10772.2791981609 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10773.0386458388 0.1012743351 0.2033687096 0.2976065001 0.3977504552
10774.0742258688 0.1011450315 0.2031090554 0.2972581019 0.3984878111
10775.0605608085 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10776.0997650527 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10777.2353208074 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10778.0118140695 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10779.0191454399 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10780.0225535354 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10781.1706128855 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10782.0128252004 0.1011371288 0.2030931859 0.2973130092 0.3984566761
10783.300492441 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10784.0958224059 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10785.1411757231 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10786.2698938611 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10787.1864029821 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10788.0581512761 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10789.0205432596 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10790.0252776599 0.1010596503 0.2037036749 0.2970852457 0.3981514291
10791.2032299175 0.1009913691 0.203566042 0.2975601718 0.3978824171
10792.0145547833 0.1009913691 0.203566042 0.2975601718 0.3978824171
10793.0463656078 0.1009913691 0.203566042 0.2975601718 0.3978824171
10794.0260148093 0.1009913691 0.203566042 0.2975601718 0.3978824171
10795.2478116272 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10796.0234301993 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10797.1258292156 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10798.0695653453 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10799.0029750581 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10800.1379845074 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10801.3477564129 0.1009563806 0.2034955163 0.2978035327 0.3977445704
10802.0209621398 0.1008838491 0.2040677602 0.2975895775 0.3974588132
10803.0265439903 0.1008768449 0.2040535922 0.2975689164 0.3975006465
10804.0556223839 0.1008768449 0.2040535922 0.2975689164 0.3975006465
10805.0190099268 0.1008768449 0.2040535922 0.2975689164 0.3975006465
10806.2647793464 0.1008768449 0.2040535922 0.2975689164 0.3975006465
10807.0473870877 0.1008768449 0.2040535922 0.2975689164 0.3975006465
10808.3575680816 0.1008768449 0.2040535922 0.2975689164 0.3975006465
10809.0999653474 0.1008183498 0.2039352683 0.2973963661 0.3978500158
10810.0188181506 0.1008152707 0.20392904 0.2973872834 0.3978684058
10811.0547070946 0.1008152707 0.20392904 0.2973872834 0.3978684058
10812.1260139388 0.1008152707 0.20392904 0.2973872834 0.3978684058
10813.0228274178 0.1008152707 0.20392904 0.2973872834 0.3978684058
10814.0951443062 0.1008152707 0.20392904 0.2973872834 0.3978684058
10815.0050965258 0.1008152707 0.20392904 0.2973872834 0.3978684058
10816.0683199313 0.1008152707 0.20392904 0.2973872834 0.3978684058
10817.0221078462 0.1008152707 0.20392904 0.2973872834 0.3978684058
10818.4186582345 0.1008152707 0.20392904 0.2973872834 0.3978684058
10819.1425913847 0.1008152707 0.20392904 0.2973872834 0.3978684058
10820.0878364283 0.1008152707 0.20392904 0.2973872834 0.3978684058
10821.4465850059 0.1007091159 0.2047672741 0.2970741453 0.3974494647
10822.0250217997 0.1007091159 0.2047672741 0.2970741453 0.3974494647
10823.0524536504 0.1007091159 0.2047672741 0.2970741453 0.3974494647
10824.1822707631 0.1007091159 0.2047672741 0.2970741453 0.3974494647
10825.01201016 0.100669157 0.2046860275 0.297353049 0.3972917666
10826.1658570683 0.100669157 0.2046860275 0.297353049 0.3972917666
10827.0795769208 0.100669157 0.2046860275 0.297353049 0.3972917666
10828.2348453161 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10829.0599909833 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10830.0072615709 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10831.022863005 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10832.0005854145 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10833.0592461678 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10834.0482503454 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10835.2857116315 0.1006436532 0.2048875144 0.2972777168 0.3971911156
10836.0288171868 0.1006436532 0.2048875144 0.2972777168 0.3971911156
